MODEL_NAME,DT_MEASURE,dt_workday,rod_dia1_diam,rod_dia1_cirlty,rod_dia1_perp,rod_dia1_cylcty,rod_dia2_y,rod_dia2_x,rod_dia2_diam,rod_dia2_dist,rod_bhpl_y,rod_bhpl_z,rod_bhpl_diam,rod_bhpr_z,rod_bhpr_diam,rod_bhpr_y,rod_bhpr_dist,rod_lr_symm,rod_cap_hl,rod_cap_hr,rod_phpl_y1,rod_phpl_z1,rod_phpl_y2,rod_phpl_z2,rod_phpl_diam,rod_phpr_y1,rod_phpr_z1,rod_phpr_y2,rod_phpr_z2,rod_phpr_diam,cap_dia2_y,cap_dia2_z,cap_dia2_x,cap_dia2_diam,cap_bhpr_y,cap_bhpr_z,cap_bhpr_diam,cap_bhpr_perp,cap_bhpl_z,cap_bhpl_y,cap_bhpl_diam,cap_bhpl_perp,cap_lr_symm,cap_phpr_y1,cap_phpr_z1,cap_phpr_y2,cap_phpr_z2,cap_phpr_diam,cap_phpl_y1,cap_phpl_z1,cap_phpl_y2,cap_phpl_z2,cap_phpl_diam,cap_rod_hl,cap_rod_hr,test_result
262,2021-10-30 11:27,2021-10-30,48.6159,0.0005,0.0027,0.0014,59.5816,200.9064,74.1627,231.9867,12.6031,-20.3079,12.5531,-20.3225,12.5326,94.022,0,0.0325,199.1164,199.1137,12.6062,-33.3705,0.0031,13.0626,6.0015,94.0235,25.9919,0.0045,12.9439,6.0042,-59.6156,34.0064,0,74.1362,-12.6002,-20.3611,14.5324,0,-20.3507,94.0223,14.5371,0,0.0043,-12.5944,-33.351,0.0058,12.9899,6.0029,94.0251,25.9913,0.003,12.991,6.0025,35.9829,35.9536,OK
262,2021-10-30 11:33,2021-10-30,48.6175,0.0024,0.0035,0.0024,59.5841,200.9157,74.1582,231.9975,12.5992,-20.2598,12.5473,-20.3079,12.53,93.9905,0,0.0105,199.1028,199.0875,12.6316,-33.3741,0.0324,13.1143,5.9995,94.0223,25.9741,0.0642,12.9079,6.0002,-59.6142,34.0159,0,74.1432,-12.5898,-20.3926,14.5392,0,-20.3423,94.0018,14.5361,0,0.0236,-12.5834,-33.3922,0.0063,12.9997,6.0024,94.0176,26.0078,0.0095,12.9579,6.0029,35.9834,35.9533,NG
262,2021-11-01 15:30,2021-11-01,48.6126,0.0034,0.0101,0.0122,59.6088,200.8811,74.1554,231.9576,12.6804,-20.3552,12.5553,-20.4166,12.5324,93.9698,0,0.0565,199.0887,199.1157,12.6134,-33.4008,0.067,13.0456,6.0009,94.0055,26.0497,0.0313,13.0656,5.9968,-59.6005,34.0334,0,74.1427,-12.6041,-20.3896,14.5073,0,-20.3661,94.0162,14.5112,0,0.0118,-12.595,-33.3776,0.0091,12.988,5.9972,94.0143,26.0068,0.011,12.9954,5.9962,35.9439,35.9167,NG
262,2021-11-01 15:35,2021-11-01,48.6094,0.005,0.0048,0.008,59.5817,200.8854,74.1605,231.9625,12.6261,-20.3237,12.551,-20.3901,12.5363,94.0089,0,0.0488,199.0812,199.104,12.589,-33.3837,0.0371,13.0599,5.9977,94.0244,25.976,0.0215,12.9824,6.0001,-59.6276,34.0206,0,74.1432,-12.6285,-20.384,14.5183,0,-20.3994,93.9796,14.53,0,0.0093,-12.6097,-33.3782,0.0187,12.9942,5.9986,94.0204,25.9819,0.022,13.0031,5.998,35.9359,35.9203,OK
262,2021-11-01 15:40,2021-11-01,48.6095,0.0044,0.0037,0.006,59.5774,200.9176,74.1584,231.9996,12.6107,-20.3416,12.5548,-20.4031,12.5392,93.9984,0,0.0325,199.0659,199.0585,12.6262,-33.4306,0.0156,13.089,6.0013,94.0074,25.9884,0.0246,12.9609,6.0001,-59.6145,34.0053,0,74.1336,-12.5752,-20.4421,14.5086,0,-20.4221,93.9996,14.5151,0,0.0395,-12.5712,-33.4207,0.004,12.9786,6.0009,94.0115,26.0108,0.0079,13.0122,5.9973,35.9474,35.9218,OK
262,2021-11-01 15:49,2021-11-01,48.6116,0.0017,0.0029,0.003,59.5723,200.9135,74.1554,231.9949,12.6133,-20.3696,12.5501,-20.3901,12.5352,93.9856,0,0.0338,199.1765,199.2151,12.591,-33.4132,0.0223,13.0436,6.0008,94.0135,26.0264,0.0057,13.0033,6.0005,-59.6108,34.0064,0,74.1351,-12.5915,-20.402,14.5066,0,-20.3503,94.0228,14.5086,0,0.0078,-12.5854,-33.394,0.0062,12.992,5.9979,94.0158,26.0117,0.0133,12.968,5.9976,35.9524,35.9268,NG
262,2021-11-01 16:59,2021-11-01,48.6239,0.0036,0.0048,0.0036,59.5703,200.8953,74.1341,231.9739,12.6121,-20.294,12.5601,-20.392,12.5304,94.0131,0,0.0482,199.1196,199.1278,12.5779,-33.3763,0.0341,13.0823,6.002,94.0253,26.0209,0.0219,13.0367,6.0002,-59.5807,33.9923,0,74.096,-12.5762,-20.3839,14.531,0,-20.3589,94.0318,14.5277,0,0.0114,-12.5901,-33.3823,0.0139,12.9984,5.9998,94.0184,25.998,0.0004,12.9746,5.9992,35.9733,35.9441,NG
262,2021-11-01 17:03,2021-11-01,48.6216,0.0027,0.0069,0.0029,59.5657,200.8922,74.1375,231.9703,12.6093,-20.301,12.5467,-20.359,12.5411,93.9826,0,0.0349,199.1036,199.1141,12.5691,-33.3544,0.0402,13.0533,6.0002,94.0313,25.9524,0.0086,12.957,5.9922,-59.6014,33.9953,0,74.1305,-12.5979,-20.3675,14.5252,0,-20.3467,93.9969,14.5222,0,0.005,-12.5966,-33.3547,0.0013,12.9872,5.9991,94.0059,25.977,0.0076,12.969,5.9973,35.9502,35.9331,OK
262,2021-11-01 20:24,2021-11-01,48.6206,0.0057,0.0037,0.006,59.5913,200.8779,74.1544,231.9539,12.6369,-20.34,12.5563,-20.3923,12.5301,94.0059,0,0.0485,199.1262,199.1453,12.607,-33.3743,0.0299,13.0342,5.9984,94.0017,26.0382,0.0341,13.0562,5.9984,-59.606,33.9981,0,74.1316,-12.6306,-20.3946,14.5129,0,-20.3692,93.9948,14.5123,0,0.022,-12.6261,-33.3842,0.0045,12.9896,5.998,94.0099,26.0022,0.0106,12.9872,5.9967,35.9635,35.9425,NG
262,2021-11-01 20:31,2021-11-01,48.6188,0.0102,0.0042,0.0102,59.5732,200.8927,74.1548,231.9709,12.6147,-20.3052,12.5523,-20.3547,12.5167,94.0028,0,0.0428,199.1225,199.1332,12.5955,-33.3611,0.0192,13.0559,5.9982,94.0277,25.9535,0.0057,12.947,5.9984,-59.6209,34.017,0,74.152,-12.6181,-20.3928,14.513,0,-20.3536,94.0099,14.5151,0,0.0021,-12.6223,-33.3729,0.0042,12.98,5.9976,94.0203,25.9991,0.0147,12.9799,5.9956,35.9508,35.9363,NG
262,2021-11-01 20:36,2021-11-01,48.6207,0.0069,0.0023,0.0069,59.579,200.9171,74.1618,231.9991,12.5925,-20.3439,12.5454,-20.3728,12.5236,94.0099,0,0.0184,199.1001,199.131,12.5952,-33.3745,0.0027,13.0306,5.9992,94.0148,25.9849,0.0077,12.9832,6.0004,-59.6203,34.0071,0,74.137,-12.6071,-20.3677,14.5127,0,-20.308,94.0152,14.5113,0,0.0056,-12.6131,-33.3581,0.006,12.9904,5.9983,94.0142,26.011,0.005,12.9608,5.996,35.9732,35.9481,NG
262,2021-11-01 20:42,2021-11-01,48.6227,0.0079,0.0088,0.0082,59.5808,200.9343,74.1588,232.019,12.5787,-20.324,12.548,-20.3605,12.5185,94.0097,0,0.0027,199.1013,199.08,12.6186,-33.383,0.0399,13.059,5.9991,94.0286,25.9585,0.0588,12.936,5.9968,-59.618,34.0127,0,74.1484,-12.5911,-20.3817,14.5134,0,-20.3792,93.9969,14.5111,0,0.0285,-12.5807,-33.399,0.0104,13.0173,5.9979,94.0264,26.004,0.0192,12.9842,5.998,35.9697,35.9444,NG
262,2021-11-02 2:20,2021-11-01,48.6185,0.003,0.0047,0.003,59.5907,200.9021,74.1824,231.9818,12.6186,-20.3396,12.5514,-20.3821,12.5335,94,0,0.0279,199.1465,199.1593,12.601,-33.3906,0.0176,13.0509,5.998,94.0053,26.0489,0.0124,13.0404,5.9977,-59.5964,34.0479,0,74.1703,-12.6121,-20.3755,14.5122,0,-20.3696,94.0074,14.5137,0,0.0194,-12.6078,-33.3673,0.0043,12.9919,5.9884,94.019,25.993,0.0072,12.9953,5.9977,36.0006,35.97,NG
262,2021-11-02 2:27,2021-11-01,48.6177,0.0025,0.0012,0.0029,59.5852,200.9109,74.1842,231.992,12.6188,-20.3083,12.5483,-20.3732,12.5385,93.9723,0,0.0198,199.1114,199.1332,12.5998,-33.3721,0.0191,13.0638,5.9874,94.0258,25.9582,0.0345,12.9593,5.997,-59.6183,34.0177,0,74.1698,-12.6241,-20.3745,14.5127,0,-20.3437,94.0126,14.5147,0,0.012,-12.6229,-33.3763,0.0011,13.0018,5.9989,94.0142,26.0135,0.0005,12.9809,5.9987,35.9668,35.9544,NG
262,2021-11-02 2:31,2021-11-01,48.6205,0.0028,0.0053,0.003,59.5807,200.9217,74.1735,232.0044,12.6049,-20.3096,12.5429,-20.3532,12.5262,93.9699,0,0.0091,199.1238,199.1079,12.6211,-33.3859,0.0162,13.0763,5.9982,94.013,25.9562,0.0592,12.9234,5.9961,-59.6153,34.0124,0,74.1628,-12.5993,-20.4021,14.5117,0,-20.3712,93.9959,14.5093,0,0.0181,-12.5933,-33.3876,0.006,12.9855,5.9989,94.0196,25.9993,0.0176,12.9829,5.9969,35.9962,35.9661,NG
262,2021-11-02 2:38,2021-11-01,48.6172,0.0016,0.002,0.0018,59.5766,200.9258,74.1824,232.0091,12.5953,-20.3744,12.5512,-20.365,12.5354,94.0033,0,0.0204,199.1251,199.1743,12.6035,-33.3859,0.0082,13.0115,5.9937,94.0031,26.0018,0.008,12.9809,5.9966,-59.6277,33.9946,0,74.1322,-12.6061,-20.3729,14.5101,0,-20.3216,94.0058,14.5122,0,0.0187,-12.6061,-33.3663,0,12.9934,5.9971,94.0226,26.0211,0.0168,12.9764,5.9967,35.9874,35.9659,NG
262,2021-11-02 8:49,2021-11-02,48.6085,0.014,0.0065,0.0145,59.5941,200.8876,74.151,231.9651,12.5982,-20.3021,12.619,-20.3703,12.6085,94.0208,0,0.0144,199.1234,199.1449,12.6147,-33.3863,0.0166,13.0842,5.996,94.0052,26.0355,0.001,13.0195,5.9962,-59.6019,34.0095,0,74.1314,-12.6229,-20.3777,14.5091,0,-20.3383,94.007,14.5109,0,0.0246,-12.6105,-33.3657,0.0125,12.9879,5.9941,94.0074,25.987,0.012,12.9596,5.9953,35.9821,35.9538,NG
262,2021-11-02 8:53,2021-11-02,48.603,0.0076,0.0024,0.0086,59.5961,200.9134,74.1616,231.9948,12.6008,-20.3236,12.7118,-20.343,12.6508,93.9886,0,0.001,199.1025,199.1156,12.6149,-33.3787,0.0141,13.055,5.9953,94.0239,25.9667,0.0494,12.9311,5.9938,-59.6278,34.0026,0,74.1434,-12.6253,-20.3768,14.5086,0,-20.3546,94.0031,14.5071,0,0.001,-12.6227,-33.3735,0.0026,12.9967,5.9955,94.0046,26.0163,0.0011,12.9974,5.9949,35.956,35.937,NG
262,2021-11-02 8:57,2021-11-02,48.6053,0.0118,0.0031,0.0118,59.5778,200.9094,74.148,231.9901,12.5777,-20.3082,12.6931,-20.3378,12.6624,93.9846,0,0.0078,199.0863,199.0896,12.6361,-33.3843,0.0585,13.0761,5.9925,94.0034,25.9753,0.0772,12.9288,5.9902,-59.614,33.9729,0,74.1368,-12.5766,-20.4219,14.5127,0,-20.3774,94.0218,14.5114,0,0.0265,-12.5915,-33.3823,0.0149,12.9605,6.0166,94.0177,25.9965,0.0108,12.9916,5.9929,35.9818,35.9526,NG
262,2021-11-02 9:01,2021-11-02,48.6056,0.0075,0.0021,0.0087,59.569,200.9214,74.1747,232.004,12.541,-20.3459,12.7135,-20.3612,12.6827,94.0368,0,0.0097,199.1271,199.1404,12.6043,-33.3878,0.0633,13.0419,5.9944,94.0135,26.0103,0.0401,12.9837,5.9973,-59.6196,33.981,0,74.1358,-12.6144,-20.3576,14.5082,0,-20.3506,94.0063,14.5083,0,0.002,-12.6084,-33.3641,0.006,13.0065,5.9964,94.0031,26.0065,0.0092,12.9931,5.9949,35.9761,35.9497,NG
262,2021-11-02 10:22,2021-11-02,48.6065,0.0099,0.0058,0.0102,59.5897,200.9026,74.1765,231.9823,12.6092,-20.3145,12.5711,-20.3371,12.5404,93.9706,0,0.0048,199.0897,199.1085,12.5973,-33.3855,0.0119,13.0711,5.9983,94.0239,25.9784,0.0414,12.93,5.9984,-59.6171,34.0266,0,74.1661,-12.6164,-20.3918,14.5075,0,-20.3393,93.9975,14.5073,0,0.0019,-12.6098,-33.3789,0.0066,12.9871,5.9988,94.0089,26.0103,0.0048,12.9706,5.9968,35.9508,35.9314,NG
262,2021-11-02 10:26,2021-11-02,48.6117,0.0116,0.0021,0.0116,59.5822,200.9096,74.181,231.9904,12.6138,-20.3265,12.56,-20.386,12.5454,93.9989,0,0.031,199.1147,199.1311,12.5952,-33.3915,0.0186,13.065,5.996,94.0196,26.0378,0.0021,13.0322,5.999,-59.5952,34.0128,0,74.1556,-12.6108,-20.3871,14.5085,0,-20.3412,94.011,14.509,0,0.0211,-12.6102,-33.373,0.0005,12.9859,5.9996,94.0133,26,0.0017,12.9682,5.9981,35.9692,35.9429,NG
262,2021-11-02 13:28,2021-11-02,48.6084,0.0093,0.0043,0.0097,59.5854,200.896,74.1709,231.9747,12.6225,-20.3619,12.5596,-20.4303,12.545,93.997,0,0.0356,199.102,199.1178,12.5993,-33.4466,0.0232,13.0847,5.9971,94.0083,26.0397,0.0118,13.0234,5.9982,-59.5842,34.0146,0,74.1468,-12.6142,-20.4541,14.5087,0,-20.3972,93.999,14.5064,0,0.0295,-12.603,-33.4368,0.0113,12.9827,5.9983,94.0109,26.0145,0.0006,12.9749,5.9958,35.959,35.929,NG
262,2021-11-02 13:32,2021-11-02,48.6059,0.0159,0.0027,0.0159,59.5892,200.9136,74.1665,231.995,12.592,-20.354,12.5825,-20.3911,12.548,93.9993,0,0.0023,199.0924,199.1038,12.592,-33.4059,0.0001,13.0519,5.997,94.0314,25.9533,0.0322,12.9384,5.9976,-59.6436,33.9966,0,74.1538,-12.6333,-20.4075,14.5044,0,-20.3256,94.0144,14.5108,0,0.0032,-12.6413,-33.3848,0.008,12.9773,5.9952,94.0122,26.0172,0.0058,12.958,5.9943,35.9407,35.9212,NG
262,2021-11-02 13:36,2021-11-02,48.597,0.038,0.0024,0.038,59.5729,200.9133,74.1691,231.9946,12.5806,-20.2691,12.568,-20.3234,12.5354,93.9821,0,0.0012,199.049,199.0254,12.6168,-33.3754,0.0362,13.1063,5.9975,94.0221,25.9726,0.0762,12.9206,5.9977,-59.6407,34.0261,0,74.1585,-12.6103,-20.4171,14.5079,0,-20.3995,93.9969,14.5083,0,0.032,-12.5942,-33.3984,0.0161,12.9814,5.9983,94.0228,25.97,0.0098,12.9711,5.9976,35.9678,35.9343,NG
262,2021-11-02 13:40,2021-11-02,48.5991,0.0271,0.0048,0.0271,59.5667,200.9181,74.1847,232.0002,12.5848,-20.4336,12.5696,-20.4555,12.5377,93.9648,0,0.0005,199.09,199.0853,12.5891,-33.477,0.0043,13.0434,5.9983,94.024,25.9885,0.0635,12.9671,5.9971,-59.6201,34.0162,0,74.1524,-12.6195,-20.4719,14.496,0,-20.4225,94.007,14.5019,0,0.0029,-12.6139,-33.4526,0.0055,12.9808,5.9845,94.011,26.0034,0.0015,12.9733,5.9854,35.9649,35.932,NG
262,2021-11-02 13:53,2021-11-02,48.6046,0.0185,0.008,0.0186,59.5803,200.9255,74.167,232.0088,12.5621,-20.3577,12.5795,-20.4239,12.5406,94.0177,0,0.0094,199.0581,199.0376,12.6218,-33.4737,0.0597,13.116,5.9825,94.0177,25.9702,0.0597,12.9204,5.9882,-59.6095,34.0066,0,74.1551,-12.5805,-20.5193,14.5088,0,-20.4805,94.0016,14.508,0,0.0282,-12.5721,-33.5104,0.0083,12.9911,5.9932,94.0168,26.0193,0.0068,12.9894,5.9928,35.9586,35.9292,NG
262,2021-11-02 13:57,2021-11-02,48.6076,0.0082,0.0064,0.0093,59.572,200.9198,74.1845,232.0023,12.5599,-20.3971,12.5605,-20.4761,12.5479,94.0202,0,0.002,199.0979,199.1037,12.5938,-33.4793,0.034,13.0822,5.9964,94.0223,25.9952,0.036,12.992,5.9975,-59.6146,34.0021,0,74.1567,-12.6105,-20.361,14.5058,0,-20.3415,93.9913,14.5056,0,0.0085,-12.5966,-33.3645,0.0138,13.0035,5.9958,94.0146,26.0064,0.0095,12.9833,5.9952,35.9606,35.929,NG
262,2021-11-02 14:22,2021-11-02,48.614,0.0056,0.0062,0.0056,59.5722,200.9334,74.1768,232.0179,12.5518,-20.258,12.5809,-20.325,12.5402,94.0164,0,0.0122,199.0612,199.0398,12.612,-33.4063,0.0602,13.1483,5.9791,94.017,25.9853,0.0608,12.904,5.9882,-59.6062,33.9987,0,74.1528,-12.5729,-20.4093,14.5037,0,-20.3798,94.0041,14.5066,0,0.0313,-12.5662,-33.3982,0.0066,12.9888,5.9936,94.0182,26.0033,0.0075,12.9849,5.9907,35.9603,35.9293,NG
262,2021-11-02 14:41,2021-11-02,48.611,0.004,0.0086,0.0048,59.5728,200.9333,74.1725,232.0178,12.5568,-20.257,12.5817,-20.3252,12.541,94.0154,0,0.0083,199.0608,199.0394,12.6149,-33.3871,0.0581,13.1301,5.9975,94.0174,25.9754,0.0601,12.9135,5.9974,-59.607,34.0018,0,74.1504,-12.5719,-20.4056,14.5079,0,-20.374,94.002,14.508,0,0.0341,-12.5647,-33.3944,0.0072,12.9888,5.9967,94.0181,26.0075,0.0088,12.9871,5.9958,35.9591,35.9283,NG
262,2021-11-02 14:59,2021-11-02,48.6121,0.0049,0.0026,0.0049,59.5685,200.9132,74.1613,231.9946,12.5896,-20.303,12.5768,-20.3715,12.542,94.0329,0,0.0375,199.0606,199.036,12.6221,-33.3849,0.0325,13.082,5.9979,94.0265,25.9801,0.0261,12.9667,5.9993,-59.6084,34.0422,0,74.16,-12.5776,-20.4036,14.5119,0,-20.3754,93.991,14.5102,0,0.0353,-12.5666,-33.3969,0.011,12.9933,5.9996,94.0167,26.0043,0.0147,12.9828,6.0008,36.0168,35.949,NG
262,2021-11-02 15:03,2021-11-02,48.6072,0.0011,0.0012,0.0017,59.567,200.9245,74.1729,232.0077,12.6354,-20.358,12.5658,-20.3798,12.5589,93.9855,0,0.0612,199.1382,199.1301,12.5953,-33.3694,0.0402,13.0114,5.9983,94.028,25.9927,0.0024,13.0031,5.9984,-59.606,33.9803,0,74.1415,-12.5949,-20.3892,14.5096,0,-20.3472,94.0032,14.5082,0,0.0095,-12.5888,-33.3652,0.0061,12.976,5.998,94.0102,25.9914,0.0009,12.9734,5.9976,35.994,35.9737,NG
262,2021-11-02 20:26,2021-11-02,48.6158,0.0028,0.0036,0.0029,59.5842,200.9292,74.1541,232.0131,12.6055,-20.3247,12.575,-20.3735,12.5576,94.0015,0,0.0221,199.0754,199.0601,12.633,-33.3842,0.0275,13.0595,5.999,94.0146,25.9712,0.0407,12.9605,5.9984,-59.6197,34.0224,0,74.1434,-12.5781,-20.4068,14.5051,0,-20.3724,94.0134,14.5031,0,0.0349,-12.5726,-33.3885,0.0055,12.9817,5.9951,94.022,25.9926,0.0031,12.9765,5.9966,35.9858,35.954,OK
262,2021-11-02 20:48,2021-11-02,48.6137,0.0011,0.0026,0.0011,59.5849,200.9173,74.1544,231.9993,12.6112,-20.3625,12.5793,-20.3723,12.5564,94.0257,0,0.0391,199.1293,199.1476,12.6096,-33.3754,0.0016,13.0129,5.9956,94.0215,26.0022,0.0059,12.9991,5.9974,-59.6207,34.0165,0,74.1404,-12.6042,-20.3892,14.5,0,-20.3561,93.9964,14.5034,0,0.0183,-12.6007,-33.3786,0.0035,12.9893,5.9924,94.0138,26.0096,0.0139,12.9872,5.9941,35.9895,35.9536,NG
262,2021-11-02 20:57,2021-11-02,48.6146,0.0024,0.0042,0.0033,59.605,200.8967,74.1526,231.9755,12.6709,-20.354,12.5872,-20.3992,12.5592,93.9871,0,0.0595,199.132,199.1475,12.6166,-33.3861,0.0543,13.0321,5.9941,94.0191,26.0322,0.0222,13.0453,5.9959,-59.5858,34.0073,0,74.135,-12.6128,-20.3452,14.5002,0,-20.1508,93.9996,14.5016,0,0.0268,-12.6315,-33.3524,0.0187,13.0072,5.9924,93.97,26.1822,0.0109,12.9806,5.9939,35.9382,35.9266,NG
262,2021-11-02 21:06,2021-11-02,48.6128,0.0025,0.0061,0.0031,59.5903,200.8987,74.1501,231.9778,12.6384,-20.3255,12.5865,-20.3807,12.5516,94.0091,0,0.0526,199.0937,199.1022,12.608,-33.3655,0.0303,13.04,5.9908,94.0294,25.9615,0.01,12.9767,5.9895,-59.6257,34.0165,0,74.1453,-12.6091,-20.3798,14.5018,0,-20.3443,94.0094,14.5038,0,0.0119,-12.6062,-33.3814,0.0029,13.0016,5.9903,94.0179,26.0045,0.0056,12.9675,5.992,35.9651,35.942,OK
262,2021-11-03 1:43,2021-11-02,48.6149,0.0025,0.0059,0.0031,59.6024,200.8752,74.159,231.9507,12.6802,-20.3561,12.5813,-20.3966,12.553,93.9738,0,0.0647,199.1386,199.1622,12.6233,-33.3928,0.0569,13.0368,5.9886,94.0045,26.0537,0.0261,13.0575,5.9868,-59.5884,34.0232,0,74.1414,-12.623,-20.4256,14.4818,0,-20.3638,93.98,14.4779,0,0.0246,-12.6071,-33.4124,0.0159,12.9868,5.9891,94.0123,26.0267,0.0165,12.9781,5.9883,36.002,35.9696,NG
262,2021-11-03 2:01,2021-11-02,48.6135,0.0004,0.0032,0.002,59.5888,200.8876,74.1561,231.9651,12.6517,-20.3153,12.5792,-20.3764,12.5581,93.9789,0,0.0523,199.0733,199.0727,12.6165,-33.3691,0.0352,13.0538,5.9869,94.0316,25.9506,0.0175,12.958,5.9906,-59.6214,34.0107,0,74.1497,-12.6315,-20.3931,14.4826,0,-20.3585,93.9807,14.4806,0,0.0005,-12.6072,-33.3862,0.0243,12.9931,5.9901,94.0126,26.0079,0.0076,12.9802,5.9878,35.9711,35.9512,OK
262,2021-11-03 2:06,2021-11-02,48.6148,0.0023,0.0027,0.0024,59.5795,200.9104,74.156,231.9914,12.6095,-20.3237,12.5749,-20.3687,12.5564,94.0031,0,0.0315,199.0814,199.071,12.6321,-33.3872,0.0226,13.0634,5.9902,94.0212,25.9693,0.0407,12.9508,5.9913,-59.6166,34.0229,0,74.1537,-12.5721,-20.4087,14.4784,0,-20.3687,94.0092,14.4816,0,0.0399,-12.5775,-33.3995,0.0054,12.9908,5.9919,94.0156,25.997,0.0118,12.9662,5.9894,35.9983,35.9583,OK
262,2021-11-03 2:16,2021-11-02,48.6063,0.0115,0.0022,0.0122,59.5812,200.919,74.1658,232.0013,12.6265,-20.3711,12.5805,-20.3855,12.5537,94.0111,0,0.0509,199.1471,199.1679,12.6111,-33.388,0.0154,13.0169,5.9924,94.0297,25.9988,0.0031,12.9964,5.9892,-59.6165,34.0025,0,74.1425,-12.6113,-20.3948,14.4835,0,-20.3433,93.9846,14.4847,0,0.0129,-12.6056,-33.3762,0.0057,12.9814,5.9904,93.9982,26.0079,0.0079,12.975,5.9858,35.9938,35.9661,NG
262,2021-11-03 8:39,2021-11-03,48.6136,0.0025,0.0036,0.0025,59.5929,200.8559,74.158,231.9284,12.6751,-20.3709,12.5815,-20.4102,12.5596,93.9716,0,0.0679,199.0814,199.1175,12.6078,-33.407,0.0672,13.0361,5.9973,94.0075,26.0527,0.0313,13.0559,5.9981,-59.5911,34.0357,0,74.1603,-12.6207,-20.3867,14.5048,0,-20.3424,93.9947,14.505,0,0.027,-12.6032,-33.3737,0.0175,12.987,5.999,94.0137,26.0057,0.0015,12.9744,5.9981,35.9575,35.924,OK
262,2021-11-03 8:43,2021-11-03,48.6104,0.0006,0.0102,0.0124,59.5838,200.8735,74.1691,231.9487,12.6562,-20.34,12.5824,-20.3673,12.5634,93.9918,0,0.0684,198.8975,198.9189,12.33,-33.3315,0.3262,12.9914,5.9947,94.0503,25.9209,0.2678,12.9567,5.9961,-59.6647,33.916,0,73.9869,-12.6205,-20.3565,14.5057,0,-20.3388,94.0044,14.5039,0,0.042,-12.6136,-33.3728,0.0069,13.0163,5.9993,94.0119,26.0084,0.0006,12.9743,5.9989,35.9255,35.9059,NG
262,2021-11-03 8:49,2021-11-03,48.6121,0.0042,0.0032,0.0042,59.5783,200.9046,74.1621,231.9847,12.6102,-20.3286,12.5818,-20.3897,12.5715,94.0145,0,0.0392,199.0514,199.0435,12.6307,-33.399,0.0205,13.0704,5.9994,94.0171,25.9697,0.0231,12.9604,5.9963,-59.6145,33.9868,0,74.1539,-12.6177,-20.4001,14.5045,0,-20.3704,93.9742,14.5044,0,0.0096,-12.5827,-33.3826,0.035,12.9826,5.998,94.0179,26.001,0.0086,12.9887,5.9953,35.9521,35.9165,OK
262,2021-11-03 8:52,2021-11-03,48.6119,0.0012,0.0038,0.0014,59.582,200.8978,74.1784,231.9768,12.6276,-20.3677,12.5781,-20.3915,12.5725,94.0138,0,0.0525,199.0844,199.0886,12.6048,-33.3903,0.0228,13.0227,6.0006,94.02,26.0063,0.0165,13.0075,6.0019,-59.6264,33.9957,0,74.1391,-12.6193,-20.341,14.4951,0,-20.331,93.9608,14.5004,0,0.0267,-12.6032,-33.3534,0.016,13.0124,5.9935,94.0106,25.9962,0.0338,12.9738,5.9977,35.9468,35.911,OK
262,2021-11-03 9:29,2021-11-03,48.6158,0.0026,0.0045,0.0026,59.5789,200.8709,74.1459,231.9457,12.6327,-20.3422,12.585,-20.3862,12.585,94.0066,0,0.0571,199.0577,199.0604,12.5924,-33.3726,0.0403,13.0304,5.99,94.0236,25.9682,0.0233,12.9818,5.992,-59.6212,34.0202,0,74.1552,-12.6126,-20.3648,14.5007,0,-20.3469,93.9876,14.5021,0,0.0148,-12.6019,-33.3666,0.0107,13.0018,5.9967,94.0227,26.0021,0.0244,12.9825,5.9949,35.9209,35.8981,OK
262,2021-11-03 10:57,2021-11-03,48.6138,0.0041,0.0026,0.0052,59.6029,200.8768,74.158,231.9525,12.6664,-20.3659,12.5946,-20.4248,12.5855,93.9851,0,0.056,199.1309,199.158,12.5969,-33.3971,0.0695,13.0312,5.9972,94.0237,26.0294,0.0309,13.0572,5.997,-59.5968,34.0397,0,74.1512,-12.6311,-20.3838,14.527,0,-20.3546,93.9791,14.5298,0,0.0239,-12.6086,-33.3779,0.0225,12.994,5.9911,94.0142,26.0069,0.0125,12.9837,5.9905,35.9811,35.9513,NG
262,2021-11-03 11:00,2021-11-03,48.6138,0.0058,0.0024,0.0069,59.6018,200.8767,74.1593,231.9525,12.666,-20.3639,12.5949,-20.4202,12.5856,93.9847,0,0.0565,199.1286,199.1568,12.5927,-33.3942,0.0732,13.0303,5.9936,94.0253,26.0312,0.0326,13.0572,5.9955,-59.5967,34.0385,0,74.1506,-12.627,-20.3831,14.5316,0,-20.3534,93.9824,14.5306,0,0.0214,-12.6068,-33.3777,0.0202,12.9946,5.9919,94.0107,26.0062,0.0081,12.9819,5.9948,35.9797,35.9496,NG
262,2021-11-03 15:35,2021-11-03,48.6168,0.002,0.0057,0.0025,59.5961,200.8817,74.1744,231.9582,12.6383,-20.3521,12.6083,-20.4041,12.5843,93.9957,0,0.04,199.1396,199.1581,12.5991,-33.3878,0.0392,13.0358,5.9989,94.0114,26.0436,0.0235,13.0598,5.9991,-59.576,34.0141,0,74.1508,-12.6033,-20.353,14.534,0,-20.3504,93.9719,14.5321,0,0.0132,-12.589,-33.3753,0.0142,13.0222,5.9976,94.0165,26.0043,0.0303,12.9795,5.9974,35.9736,35.9461,NG
